username,engagement_level,timestamp,activity_type,room,object,duration,details
Alícia Silva,2,2024-04-30 00:10:28,movement,Auditorium,,00:03:09,Moved from Café to Auditorium
Alícia Silva,2,2024-04-30 00:13:10,interaction,Auditorium,Hand,00:02:42,Interacted with Hand
Alícia Silva,2,2024-05-01 00:03:33,movement,Classroom,,00:03:33,Moved from Auditorium to Classroom
Alícia Silva,2,2024-05-01 00:04:50,interaction,Classroom,Computer,00:01:17,Interacted with Computer
Alícia Silva,2,2024-05-01 00:08:11,movement,Café,,00:03:21,Moved from Classroom to Café
Alícia Silva,2,2024-05-01 00:10:18,interaction,Café,Chair2,00:02:07,Interacted with Chair2
Alícia Silva,2,2024-05-01 00:13:32,movement,Auditorium,,00:03:14,Moved from Café to Auditorium
Alícia Silva,2,2024-05-01 00:14:59,interaction,Auditorium,Screen,00:01:27,Interacted with Screen
Alícia Silva,2,2024-05-02 00:02:40,interaction,Auditorium,Screen,00:02:40,Interacted with Screen
Alícia Silva,2,2024-05-02 00:04:49,movement,Café,,00:02:09,Moved from Auditorium to Café
Alícia Silva,2,2024-05-02 00:06:32,interaction,Café,Student,00:01:43,Interacted with Student
Alícia Silva,2,2024-05-02 00:09:07,interaction,Café,Student,00:02:35,Interacted with Student
Alícia Silva,2,2024-05-04 00:02:20,interaction,Café,Table,00:02:20,Interacted with Table
Alícia Silva,2,2024-05-04 00:04:46,movement,Auditorium,,00:02:26,Moved from Café to Auditorium
Alícia Silva,2,2024-05-04 00:06:33,interaction,Auditorium,Hand,00:01:47,Interacted with Hand
Alícia Silva,2,2024-05-04 00:08:37,interaction,Auditorium,Screen,00:02:04,Interacted with Screen
Alícia Silva,2,2024-05-05 00:01:54,interaction,Auditorium,Chair1,00:01:54,Interacted with Chair1
Alícia Silva,2,2024-05-05 00:03:23,interaction,Auditorium,Screen,00:01:29,Interacted with Screen
Alícia Silva,2,2024-05-05 00:04:52,interaction,Auditorium,Hand,00:01:29,Interacted with Hand
Alícia Silva,2,2024-05-09 00:03:28,movement,Classroom,,00:03:28,Moved from Auditorium to Classroom
Alícia Silva,2,2024-05-09 00:06:23,interaction,Classroom,Desk,00:02:55,Interacted with Desk
Alícia Silva,2,2024-05-09 00:08:10,interaction,Classroom,Desk,00:01:47,Interacted with Desk
Alícia Silva,2,2024-05-09 00:10:14,interaction,Classroom,Computer,00:02:04,Interacted with Computer
Alícia Silva,2,2024-05-12 00:02:40,movement,Café,,00:02:40,Moved from Classroom to Café
Alícia Silva,2,2024-05-12 00:04:46,interaction,Café,Chair2,00:02:06,Interacted with Chair2
Alícia Silva,2,2024-05-12 00:07:09,interaction,Café,Student,00:02:23,Interacted with Student
Alícia Silva,2,2024-05-12 00:09:22,movement,Auditorium,,00:02:13,Moved from Café to Auditorium
Alícia Silva,2,2024-05-12 00:11:38,interaction,Auditorium,Hand,00:02:16,Interacted with Hand
Alícia Silva,2,2024-05-14 00:02:37,interaction,Auditorium,Hand,00:02:37,Interacted with Hand
Alícia Silva,2,2024-05-14 00:04:25,interaction,Auditorium,Screen,00:01:48,Interacted with Screen
Alícia Silva,2,2024-05-14 00:05:50,interaction,Auditorium,Chair1,00:01:25,Interacted with Chair1
Alícia Silva,2,2024-05-15 00:02:18,interaction,Auditorium,Hand,00:02:18,Interacted with Hand
Alícia Silva,2,2024-05-15 00:05:06,interaction,Auditorium,Hand,00:02:48,Interacted with Hand
Alícia Silva,2,2024-05-15 00:08:03,movement,Café,,00:02:57,Moved from Auditorium to Café
Alícia Silva,2,2024-05-15 00:09:59,interaction,Café,Table,00:01:56,Interacted with Table
Alícia Silva,2,2024-05-18 00:01:44,interaction,Café,Table,00:01:44,Interacted with Table
Alícia Silva,2,2024-05-18 00:04:33,interaction,Café,Student,00:02:49,Interacted with Student
Alícia Silva,2,2024-05-18 00:06:18,interaction,Café,Chair2,00:01:45,Interacted with Chair2
Alícia Silva,2,2024-05-22 00:02:46,interaction,Café,Table,00:02:46,Interacted with Table
Alícia Silva,2,2024-05-22 00:05:18,interaction,Café,Chair2,00:02:32,Interacted with Chair2
Alícia Silva,2,2024-05-22 00:07:05,interaction,Café,Student,00:01:47,Interacted with Student
Alícia Silva,2,2024-05-24 00:03:51,movement,Classroom,,00:03:51,Moved from Café to Classroom
Alícia Silva,2,2024-05-24 00:06:22,interaction,Classroom,Desk,00:02:31,Interacted with Desk
Alícia Silva,2,2024-05-24 00:09:24,movement,Auditorium,,00:03:02,Moved from Classroom to Auditorium
Alícia Silva,2,2024-05-24 00:11:59,interaction,Auditorium,Chair1,00:02:35,Interacted with Chair1
Alícia Silva,2,2024-05-24 00:14:44,interaction,Auditorium,Screen,00:02:45,Interacted with Screen
Alícia Silva,2,2024-05-26 00:03:41,movement,Classroom,,00:03:41,Moved from Auditorium to Classroom
Alícia Silva,2,2024-05-26 00:04:53,interaction,Classroom,Computer,00:01:12,Interacted with Computer
Alícia Silva,2,2024-05-26 00:06:24,interaction,Classroom,Desk,00:01:31,Interacted with Desk
Alícia Silva,2,2024-05-26 00:09:10,movement,Café,,00:02:46,Moved from Classroom to Café
Alícia Silva,2,2024-05-26 00:12:05,interaction,Café,Table,00:02:55,Interacted with Table
Alícia Silva,2,2024-05-30 00:02:06,interaction,Café,Student,00:02:06,Interacted with Student
Alícia Silva,2,2024-05-30 00:05:53,movement,Classroom,,00:03:47,Moved from Café to Classroom
Alícia Silva,2,2024-05-30 00:08:37,interaction,Classroom,Computer,00:02:44,Interacted with Computer
Alícia Silva,2,2024-05-30 00:09:56,interaction,Classroom,Computer,00:01:19,Interacted with Computer
Alícia Silva,2,2024-06-02 00:02:44,interaction,Classroom,Desk,00:02:44,Interacted with Desk
Alícia Silva,2,2024-06-02 00:06:39,movement,Café,,00:03:55,Moved from Classroom to Café
Alícia Silva,2,2024-06-02 00:07:39,interaction,Café,Chair2,00:01:00,Interacted with Chair2
Alícia Silva,2,2024-06-02 00:09:36,interaction,Café,Chair2,00:01:57,Interacted with Chair2
Alícia Silva,2,2024-06-08 00:03:52,movement,Auditorium,,00:03:52,Moved from Café to Auditorium
Alícia Silva,2,2024-06-08 00:05:29,interaction,Auditorium,Screen,00:01:37,Interacted with Screen
Alícia Silva,2,2024-06-08 00:07:42,interaction,Auditorium,Screen,00:02:13,Interacted with Screen
Alícia Silva,2,2024-06-08 00:09:58,movement,Café,,00:02:16,Moved from Auditorium to Café
Alícia Silva,2,2024-06-08 00:12:56,interaction,Café,Student,00:02:58,Interacted with Student
Alícia Silva,2,2024-06-09 00:02:02,interaction,Café,Chair2,00:02:02,Interacted with Chair2
Alícia Silva,2,2024-06-09 00:04:05,interaction,Café,Chair2,00:02:03,Interacted with Chair2
Alícia Silva,2,2024-06-09 00:05:08,interaction,Café,Student,00:01:03,Interacted with Student
Alícia Silva,2,2024-06-11 00:03:00,interaction,Café,Chair2,00:03:00,Interacted with Chair2
Alícia Silva,2,2024-06-11 00:06:59,movement,Auditorium,,00:03:59,Moved from Café to Auditorium
Alícia Silva,2,2024-06-11 00:09:49,interaction,Auditorium,Screen,00:02:50,Interacted with Screen
Alícia Silva,2,2024-06-11 00:12:48,interaction,Auditorium,Hand,00:02:59,Interacted with Hand
Alícia Silva,2,2024-06-13 00:02:17,interaction,Auditorium,Chair1,00:02:17,Interacted with Chair1
Alícia Silva,2,2024-06-13 00:04:33,interaction,Auditorium,Hand,00:02:16,Interacted with Hand
Alícia Silva,2,2024-06-13 00:07:31,interaction,Auditorium,Hand,00:02:58,Interacted with Hand
Alícia Silva,2,2024-06-18 00:02:15,interaction,Auditorium,Chair1,00:02:15,Interacted with Chair1
Alícia Silva,2,2024-06-18 00:03:38,interaction,Auditorium,Hand,00:01:23,Interacted with Hand
Alícia Silva,2,2024-06-18 00:06:37,interaction,Auditorium,Screen,00:02:59,Interacted with Screen
Alícia Silva,2,2024-06-21 00:03:57,movement,Café,,00:03:57,Moved from Auditorium to Café
Alícia Silva,2,2024-06-21 00:05:26,interaction,Café,Table,00:01:29,Interacted with Table
Alícia Silva,2,2024-06-21 00:07:44,movement,Auditorium,,00:02:18,Moved from Café to Auditorium
Alícia Silva,2,2024-06-21 00:09:56,interaction,Auditorium,Chair1,00:02:12,Interacted with Chair1
Alícia Silva,2,2024-06-21 00:11:27,interaction,Auditorium,Chair1,00:01:31,Interacted with Chair1
Alícia Silva,2,2024-06-22 00:01:07,interaction,Auditorium,Screen,00:01:07,Interacted with Screen
Alícia Silva,2,2024-06-22 00:03:54,interaction,Auditorium,Screen,00:02:47,Interacted with Screen
Alícia Silva,2,2024-06-22 00:05:40,interaction,Auditorium,Hand,00:01:46,Interacted with Hand
Alícia Silva,2,2024-06-23 00:01:58,interaction,Auditorium,Screen,00:01:58,Interacted with Screen
Alícia Silva,2,2024-06-23 00:03:40,interaction,Auditorium,Chair1,00:01:42,Interacted with Chair1
Alícia Silva,2,2024-06-23 00:05:10,interaction,Auditorium,Screen,00:01:30,Interacted with Screen
Alícia Silva,2,2024-06-24 00:01:51,interaction,Auditorium,Hand,00:01:51,Interacted with Hand
Alícia Silva,2,2024-06-24 00:03:26,interaction,Auditorium,Chair1,00:01:35,Interacted with Chair1
Alícia Silva,2,2024-06-24 00:04:54,interaction,Auditorium,Chair1,00:01:28,Interacted with Chair1
Alícia Silva,2,2024-06-25 00:01:09,interaction,Auditorium,Hand,00:01:09,Interacted with Hand
Alícia Silva,2,2024-06-25 00:03:47,movement,Classroom,,00:02:38,Moved from Auditorium to Classroom
Alícia Silva,2,2024-06-25 00:06:11,interaction,Classroom,Computer,00:02:24,Interacted with Computer
Alícia Silva,2,2024-06-25 00:10:02,movement,Auditorium,,00:03:51,Moved from Classroom to Auditorium
Alícia Silva,2,2024-06-25 00:11:09,interaction,Auditorium,Screen,00:01:07,Interacted with Screen
Alícia Silva,2,2024-06-26 00:01:51,interaction,Auditorium,Chair1,00:01:51,Interacted with Chair1
Alícia Silva,2,2024-06-26 00:04:31,interaction,Auditorium,Chair1,00:02:40,Interacted with Chair1
Alícia Silva,2,2024-06-26 00:06:49,interaction,Auditorium,Hand,00:02:18,Interacted with Hand
Alícia Silva,2,2024-06-28 00:02:51,movement,Classroom,,00:02:51,Moved from Auditorium to Classroom
Alícia Silva,2,2024-06-28 00:05:33,interaction,Classroom,Computer,00:02:42,Interacted with Computer
Alícia Silva,2,2024-06-28 00:07:23,interaction,Classroom,Computer,00:01:50,Interacted with Computer
Alícia Silva,2,2024-06-28 00:08:23,interaction,Classroom,Book,00:01:00,Interacted with Book
Alícia Silva,2,2024-06-29 00:02:52,interaction,Classroom,Book,00:02:52,Interacted with Book
Alícia Silva,2,2024-06-29 00:05:16,movement,Auditorium,,00:02:24,Moved from Classroom to Auditorium
Alícia Silva,2,2024-06-29 00:06:55,interaction,Auditorium,Screen,00:01:39,Interacted with Screen
Alícia Silva,2,2024-06-29 00:08:47,interaction,Auditorium,Hand,00:01:52,Interacted with Hand
Alícia Silva,2,2024-07-01 00:03:13,movement,Café,,00:03:13,Moved from Auditorium to Café
Alícia Silva,2,2024-07-01 00:04:54,interaction,Café,Chair2,00:01:41,Interacted with Chair2
Alícia Silva,2,2024-07-01 00:06:26,interaction,Café,Table,00:01:32,Interacted with Table
Alícia Silva,2,2024-07-01 00:07:37,interaction,Café,Student,00:01:11,Interacted with Student
Alícia Silva,2,2024-07-02 00:02:33,interaction,Café,Chair2,00:02:33,Interacted with Chair2
Alícia Silva,2,2024-07-02 00:05:02,interaction,Café,Chair2,00:02:29,Interacted with Chair2
Alícia Silva,2,2024-07-02 00:07:36,interaction,Café,Chair2,00:02:34,Interacted with Chair2
Alícia Silva,2,2024-07-06 00:02:15,interaction,Café,Student,00:02:15,Interacted with Student
Alícia Silva,2,2024-07-06 00:03:55,interaction,Café,Chair2,00:01:40,Interacted with Chair2
Alícia Silva,2,2024-07-06 00:05:57,interaction,Café,Student,00:02:02,Interacted with Student
Alícia Silva,2,2024-07-08 00:02:37,interaction,Café,Table,00:02:37,Interacted with Table
Alícia Silva,2,2024-07-08 00:05:07,movement,Auditorium,,00:02:30,Moved from Café to Auditorium
Alícia Silva,2,2024-07-08 00:07:21,interaction,Auditorium,Chair1,00:02:14,Interacted with Chair1
Alícia Silva,2,2024-07-08 00:10:04,interaction,Auditorium,Chair1,00:02:43,Interacted with Chair1
Alícia Silva,2,2024-07-09 00:02:28,interaction,Auditorium,Screen,00:02:28,Interacted with Screen
Alícia Silva,2,2024-07-09 00:05:13,movement,Café,,00:02:45,Moved from Auditorium to Café
Alícia Silva,2,2024-07-09 00:06:32,interaction,Café,Student,00:01:19,Interacted with Student
Alícia Silva,2,2024-07-09 00:08:12,interaction,Café,Table,00:01:40,Interacted with Table
Alícia Silva,2,2024-07-10 00:02:43,movement,Classroom,,00:02:43,Moved from Café to Classroom
Alícia Silva,2,2024-07-10 00:04:30,interaction,Classroom,Desk,00:01:47,Interacted with Desk
Alícia Silva,2,2024-07-10 00:06:18,interaction,Classroom,Computer,00:01:48,Interacted with Computer
Alícia Silva,2,2024-07-10 00:08:30,interaction,Classroom,Desk,00:02:12,Interacted with Desk
Alícia Silva,2,2024-07-14 00:02:34,interaction,Classroom,Book,00:02:34,Interacted with Book
Alícia Silva,2,2024-07-14 00:05:21,movement,Auditorium,,00:02:47,Moved from Classroom to Auditorium
Alícia Silva,2,2024-07-14 00:08:09,interaction,Auditorium,Hand,00:02:48,Interacted with Hand
Alícia Silva,2,2024-07-14 00:11:40,movement,Café,,00:03:31,Moved from Auditorium to Café
Alícia Silva,2,2024-07-14 00:13:53,interaction,Café,Table,00:02:13,Interacted with Table
Alícia Silva,2,2024-07-16 00:01:15,interaction,Café,Table,00:01:15,Interacted with Table
Alícia Silva,2,2024-07-16 00:03:07,interaction,Café,Table,00:01:52,Interacted with Table
Alícia Silva,2,2024-07-16 00:05:58,interaction,Café,Table,00:02:51,Interacted with Table
Alícia Silva,2,2024-07-18 00:03:16,movement,Classroom,,00:03:16,Moved from Café to Classroom
Alícia Silva,2,2024-07-18 00:04:52,interaction,Classroom,Computer,00:01:36,Interacted with Computer
Alícia Silva,2,2024-07-18 00:08:36,movement,Café,,00:03:44,Moved from Classroom to Café
Alícia Silva,2,2024-07-18 00:11:08,interaction,Café,Student,00:02:32,Interacted with Student
Alícia Silva,2,2024-07-18 00:13:51,interaction,Café,Table,00:02:43,Interacted with Table
Kaique Casa Grande,2,2024-01-01 00:02:05,movement,Café,,00:02:05,Moved to Café
Kaique Casa Grande,2,2024-01-01 00:03:57,interaction,Café,Student,00:01:52,Interacted with Student
Kaique Casa Grande,2,2024-01-01 00:07:11,movement,Classroom,,00:03:14,Moved from Café to Classroom
Kaique Casa Grande,2,2024-01-01 00:08:32,interaction,Classroom,Computer,00:01:21,Interacted with Computer
Kaique Casa Grande,2,2024-01-01 00:11:29,interaction,Classroom,Computer,00:02:57,Interacted with Computer
Kaique Casa Grande,2,2024-01-01 00:13:59,interaction,Classroom,Computer,00:02:30,Interacted with Computer
Kaique Casa Grande,2,2024-01-04 00:01:37,interaction,Classroom,Desk,00:01:37,Interacted with Desk
Kaique Casa Grande,2,2024-01-04 00:03:04,interaction,Classroom,Computer,00:01:27,Interacted with Computer
Kaique Casa Grande,2,2024-01-04 00:05:31,interaction,Classroom,Desk,00:02:27,Interacted with Desk
Kaique Casa Grande,2,2024-01-04 00:07:37,interaction,Classroom,Desk,00:02:06,Interacted with Desk
Kaique Casa Grande,2,2024-01-05 00:01:10,interaction,Classroom,Book,00:01:10,Interacted with Book
Kaique Casa Grande,2,2024-01-05 00:04:07,movement,Auditorium,,00:02:57,Moved from Classroom to Auditorium
Kaique Casa Grande,2,2024-01-05 00:05:22,interaction,Auditorium,Hand,00:01:15,Interacted with Hand
Kaique Casa Grande,2,2024-01-05 00:07:39,movement,Classroom,,00:02:17,Moved from Auditorium to Classroom
Kaique Casa Grande,2,2024-01-05 00:10:34,interaction,Classroom,Computer,00:02:55,Interacted with Computer
Kaique Casa Grande,2,2024-01-05 00:11:38,interaction,Classroom,Book,00:01:04,Interacted with Book
Kaique Casa Grande,2,2024-01-07 00:01:18,interaction,Classroom,Desk,00:01:18,Interacted with Desk
Kaique Casa Grande,2,2024-01-07 00:03:47,interaction,Classroom,Book,00:02:29,Interacted with Book
Kaique Casa Grande,2,2024-01-07 00:05:47,interaction,Classroom,Desk,00:02:00,Interacted with Desk
Kaique Casa Grande,2,2024-01-07 00:07:07,interaction,Classroom,Computer,00:01:20,Interacted with Computer
Kaique Casa Grande,2,2024-01-08 00:02:40,interaction,Classroom,Book,00:02:40,Interacted with Book
Kaique Casa Grande,2,2024-01-08 00:04:15,interaction,Classroom,Desk,00:01:35,Interacted with Desk
Kaique Casa Grande,2,2024-01-08 00:05:28,interaction,Classroom,Desk,00:01:13,Interacted with Desk
Kaique Casa Grande,2,2024-01-08 00:09:06,movement,Auditorium,,00:03:38,Moved from Classroom to Auditorium
Kaique Casa Grande,2,2024-01-08 00:10:35,interaction,Auditorium,Chair1,00:01:29,Interacted with Chair1
Kaique Casa Grande,2,2024-01-09 00:02:23,interaction,Auditorium,Hand,00:02:23,Interacted with Hand
Kaique Casa Grande,2,2024-01-09 00:05:55,movement,Café,,00:03:32,Moved from Auditorium to Café
Kaique Casa Grande,2,2024-01-09 00:07:30,interaction,Café,Chair2,00:01:35,Interacted with Chair2
Kaique Casa Grande,2,2024-01-09 00:10:43,movement,Classroom,,00:03:13,Moved from Café to Classroom
Kaique Casa Grande,2,2024-01-09 00:11:43,interaction,Classroom,Book,00:01:00,Interacted with Book
Kaique Casa Grande,2,2024-01-09 00:13:57,interaction,Classroom,Computer,00:02:14,Interacted with Computer
Kaique Casa Grande,2,2024-01-10 00:02:15,interaction,Classroom,Computer,00:02:15,Interacted with Computer
Kaique Casa Grande,2,2024-01-10 00:05:56,movement,Auditorium,,00:03:41,Moved from Classroom to Auditorium
Kaique Casa Grande,2,2024-01-10 00:07:18,interaction,Auditorium,Hand,00:01:22,Interacted with Hand
Kaique Casa Grande,2,2024-01-10 00:08:51,interaction,Auditorium,Screen,00:01:33,Interacted with Screen
Kaique Casa Grande,2,2024-01-10 00:12:33,movement,Café,,00:03:42,Moved from Auditorium to Café
Kaique Casa Grande,2,2024-01-10 00:14:50,interaction,Café,Chair2,00:02:17,Interacted with Chair2
Kaique Casa Grande,2,2024-01-14 00:01:14,interaction,Café,Table,00:01:14,Interacted with Table
Kaique Casa Grande,2,2024-01-14 00:03:09,interaction,Café,Table,00:01:55,Interacted with Table
Kaique Casa Grande,2,2024-01-14 00:04:43,interaction,Café,Table,00:01:34,Interacted with Table
Kaique Casa Grande,2,2024-01-14 00:06:31,interaction,Café,Student,00:01:48,Interacted with Student
Kaique Casa Grande,2,2024-01-17 00:02:39,interaction,Café,Table,00:02:39,Interacted with Table
Kaique Casa Grande,2,2024-01-17 00:04:42,interaction,Café,Student,00:02:03,Interacted with Student
Kaique Casa Grande,2,2024-01-17 00:06:56,interaction,Café,Chair2,00:02:14,Interacted with Chair2
Kaique Casa Grande,2,2024-01-17 00:09:15,interaction,Café,Chair2,00:02:19,Interacted with Chair2
Kaique Casa Grande,2,2024-01-18 00:03:03,movement,Auditorium,,00:03:03,Moved from Café to Auditorium
Kaique Casa Grande,2,2024-01-18 00:04:42,interaction,Auditorium,Chair1,00:01:39,Interacted with Chair1
Kaique Casa Grande,2,2024-01-18 00:06:46,movement,Classroom,,00:02:04,Moved from Auditorium to Classroom
Kaique Casa Grande,2,2024-01-18 00:08:10,interaction,Classroom,Desk,00:01:24,Interacted with Desk
Kaique Casa Grande,2,2024-01-18 00:10:41,interaction,Classroom,Computer,00:02:31,Interacted with Computer
Kaique Casa Grande,2,2024-01-18 00:12:28,interaction,Classroom,Book,00:01:47,Interacted with Book
Kaique Casa Grande,2,2024-01-21 00:01:39,interaction,Classroom,Desk,00:01:39,Interacted with Desk
Kaique Casa Grande,2,2024-01-21 00:02:43,interaction,Classroom,Desk,00:01:04,Interacted with Desk
Kaique Casa Grande,2,2024-01-21 00:05:09,movement,Auditorium,,00:02:26,Moved from Classroom to Auditorium
Kaique Casa Grande,2,2024-01-21 00:07:06,interaction,Auditorium,Hand,00:01:57,Interacted with Hand
Kaique Casa Grande,2,2024-01-21 00:08:54,interaction,Auditorium,Hand,00:01:48,Interacted with Hand
Kaique Casa Grande,2,2024-01-24 00:03:14,movement,Classroom,,00:03:14,Moved from Auditorium to Classroom
Kaique Casa Grande,2,2024-01-24 00:05:01,interaction,Classroom,Desk,00:01:47,Interacted with Desk
Kaique Casa Grande,2,2024-01-24 00:06:18,interaction,Classroom,Desk,00:01:17,Interacted with Desk
Kaique Casa Grande,2,2024-01-24 00:10:04,movement,Café,,00:03:46,Moved from Classroom to Café
Kaique Casa Grande,2,2024-01-24 00:11:56,interaction,Café,Table,00:01:52,Interacted with Table
Kaique Casa Grande,2,2024-01-24 00:13:30,interaction,Café,Student,00:01:34,Interacted with Student
Kaique Casa Grande,2,2024-01-29 00:03:23,movement,Classroom,,00:03:23,Moved from Café to Classroom
Kaique Casa Grande,2,2024-01-29 00:06:11,interaction,Classroom,Book,00:02:48,Interacted with Book
Kaique Casa Grande,2,2024-01-29 00:08:38,movement,Café,,00:02:27,Moved from Classroom to Café
Kaique Casa Grande,2,2024-01-29 00:11:26,interaction,Café,Student,00:02:48,Interacted with Student
Kaique Casa Grande,2,2024-01-29 00:14:12,interaction,Café,Student,00:02:46,Interacted with Student
Kaique Casa Grande,2,2024-01-29 00:16:39,interaction,Café,Student,00:02:27,Interacted with Student
Kaique Casa Grande,2,2024-02-01 00:01:16,interaction,Café,Table,00:01:16,Interacted with Table
Kaique Casa Grande,2,2024-02-01 00:03:55,movement,Classroom,,00:02:39,Moved from Café to Classroom
Kaique Casa Grande,2,2024-02-01 00:05:37,interaction,Classroom,Computer,00:01:42,Interacted with Computer
Kaique Casa Grande,2,2024-02-01 00:06:55,interaction,Classroom,Book,00:01:18,Interacted with Book
Kaique Casa Grande,2,2024-02-01 00:09:49,movement,Café,,00:02:54,Moved from Classroom to Café
Kaique Casa Grande,2,2024-02-01 00:11:43,interaction,Café,Student,00:01:54,Interacted with Student
Kaique Casa Grande,2,2024-02-02 00:02:36,interaction,Café,Chair2,00:02:36,Interacted with Chair2
Kaique Casa Grande,2,2024-02-02 00:04:57,interaction,Café,Chair2,00:02:21,Interacted with Chair2
Kaique Casa Grande,2,2024-02-02 00:06:34,interaction,Café,Student,00:01:37,Interacted with Student
Kaique Casa Grande,2,2024-02-02 00:09:57,movement,Classroom,,00:03:23,Moved from Café to Classroom
Kaique Casa Grande,2,2024-02-02 00:11:03,interaction,Classroom,Computer,00:01:06,Interacted with Computer
Kaique Casa Grande,2,2024-02-03 00:02:06,interaction,Classroom,Desk,00:02:06,Interacted with Desk
Kaique Casa Grande,2,2024-02-03 00:03:59,interaction,Classroom,Desk,00:01:53,Interacted with Desk
Kaique Casa Grande,2,2024-02-03 00:06:38,movement,Café,,00:02:39,Moved from Classroom to Café
Kaique Casa Grande,2,2024-02-03 00:09:19,interaction,Café,Chair2,00:02:41,Interacted with Chair2
Kaique Casa Grande,2,2024-02-03 00:11:49,movement,Auditorium,,00:02:30,Moved from Café to Auditorium
Kaique Casa Grande,2,2024-02-03 00:13:20,interaction,Auditorium,Screen,00:01:31,Interacted with Screen
Kaique Casa Grande,2,2024-02-07 00:03:28,movement,Classroom,,00:03:28,Moved from Auditorium to Classroom
Kaique Casa Grande,2,2024-02-07 00:05:14,interaction,Classroom,Book,00:01:46,Interacted with Book
Kaique Casa Grande,2,2024-02-07 00:08:15,movement,Auditorium,,00:03:01,Moved from Classroom to Auditorium
Kaique Casa Grande,2,2024-02-07 00:10:00,interaction,Auditorium,Screen,00:01:45,Interacted with Screen
Kaique Casa Grande,2,2024-02-07 00:13:06,movement,Café,,00:03:06,Moved from Auditorium to Café
Kaique Casa Grande,2,2024-02-07 00:16:06,interaction,Café,Table,00:03:00,Interacted with Table
Kaique Casa Grande,2,2024-02-07 00:18:07,interaction,Café,Student,00:02:01,Interacted with Student
Kaique Casa Grande,2,2024-02-12 00:02:24,movement,Auditorium,,00:02:24,Moved from Café to Auditorium
Kaique Casa Grande,2,2024-02-12 00:04:40,interaction,Auditorium,Chair1,00:02:16,Interacted with Chair1
Kaique Casa Grande,2,2024-02-12 00:07:13,interaction,Auditorium,Chair1,00:02:33,Interacted with Chair1
Kaique Casa Grande,2,2024-02-12 00:10:32,movement,Classroom,,00:03:19,Moved from Auditorium to Classroom
Kaique Casa Grande,2,2024-02-12 00:11:32,interaction,Classroom,Desk,00:01:00,Interacted with Desk
Kaique Casa Grande,2,2024-02-12 00:12:56,interaction,Classroom,Computer,00:01:24,Interacted with Computer
Kaique Casa Grande,2,2024-02-13 00:02:22,movement,Café,,00:02:22,Moved from Classroom to Café
Kaique Casa Grande,2,2024-02-13 00:03:39,interaction,Café,Table,00:01:17,Interacted with Table
Kaique Casa Grande,2,2024-02-13 00:05:41,interaction,Café,Chair2,00:02:02,Interacted with Chair2
Kaique Casa Grande,2,2024-02-13 00:09:03,movement,Classroom,,00:03:22,Moved from Café to Classroom
Kaique Casa Grande,2,2024-02-13 00:11:18,interaction,Classroom,Desk,00:02:15,Interacted with Desk
Kaique Casa Grande,2,2024-02-13 00:12:45,interaction,Classroom,Computer,00:01:27,Interacted with Computer
Kaique Casa Grande,2,2024-02-15 00:01:00,interaction,Classroom,Computer,00:01:00,Interacted with Computer
Kaique Casa Grande,2,2024-02-15 00:03:29,interaction,Classroom,Desk,00:02:29,Interacted with Desk
Kaique Casa Grande,2,2024-02-15 00:04:38,interaction,Classroom,Book,00:01:09,Interacted with Book
Kaique Casa Grande,2,2024-02-15 00:06:58,movement,Café,,00:02:20,Moved from Classroom to Café
Kaique Casa Grande,2,2024-02-15 00:08:59,interaction,Café,Chair2,00:02:01,Interacted with Chair2
Kaique Casa Grande,2,2024-02-16 00:01:19,interaction,Café,Chair2,00:01:19,Interacted with Chair2
Kaique Casa Grande,2,2024-02-16 00:03:19,interaction,Café,Table,00:02:00,Interacted with Table
Kaique Casa Grande,2,2024-02-16 00:05:45,interaction,Café,Student,00:02:26,Interacted with Student
Kaique Casa Grande,2,2024-02-16 00:07:46,interaction,Café,Student,00:02:01,Interacted with Student
Kaique Casa Grande,2,2024-02-17 00:02:13,movement,Auditorium,,00:02:13,Moved from Café to Auditorium
Kaique Casa Grande,2,2024-02-17 00:04:48,interaction,Auditorium,Chair1,00:02:35,Interacted with Chair1
Kaique Casa Grande,2,2024-02-17 00:08:33,movement,Café,,00:03:45,Moved from Auditorium to Café
Kaique Casa Grande,2,2024-02-17 00:09:39,interaction,Café,Chair2,00:01:06,Interacted with Chair2
Kaique Casa Grande,2,2024-02-17 00:12:04,interaction,Café,Student,00:02:25,Interacted with Student
Kaique Casa Grande,2,2024-02-17 00:13:53,interaction,Café,Student,00:01:49,Interacted with Student
Kaique Casa Grande,2,2024-02-18 00:02:59,movement,Classroom,,00:02:59,Moved from Café to Classroom
Kaique Casa Grande,2,2024-02-18 00:04:51,interaction,Classroom,Computer,00:01:52,Interacted with Computer
Kaique Casa Grande,2,2024-02-18 00:07:00,interaction,Classroom,Computer,00:02:09,Interacted with Computer
Kaique Casa Grande,2,2024-02-18 00:08:11,interaction,Classroom,Book,00:01:11,Interacted with Book
Kaique Casa Grande,2,2024-02-18 00:10:04,interaction,Classroom,Book,00:01:53,Interacted with Book
Kaique Casa Grande,2,2024-02-20 00:01:52,interaction,Classroom,Book,00:01:52,Interacted with Book
Kaique Casa Grande,2,2024-02-20 00:03:53,interaction,Classroom,Computer,00:02:01,Interacted with Computer
Kaique Casa Grande,2,2024-02-20 00:05:08,interaction,Classroom,Desk,00:01:15,Interacted with Desk
