username,engagement_level,timestamp,activity_type,room,object,duration,details
Matheus Cassiano,1,2024-02-19 00:04:05,movement,Auditorium,,00:04:05,Moved from Café to Auditorium
Matheus Cassiano,1,2024-02-19 00:04:38,interaction,Auditorium,Hand,00:00:33,Interacted with Hand
Matheus Cassiano,1,2024-02-19 00:08:16,movement,Café,,00:03:38,Moved from Auditorium to Café
Matheus Cassiano,1,2024-02-19 00:09:00,interaction,Café,Student,00:00:44,Interacted with Student
Matheus Cassiano,1,2024-02-19 00:13:14,movement,Auditorium,,00:04:14,Moved from Café to Auditorium
Matheus Cassiano,1,2024-02-19 00:14:20,interaction,Auditorium,Hand,00:01:06,Interacted with Hand
Matheus Cassiano,1,2024-02-21 00:01:11,interaction,Auditorium,Chair1,00:01:11,Interacted with Chair1
Matheus Cassiano,1,2024-02-21 00:02:13,interaction,Auditorium,Chair1,00:01:02,Interacted with Chair1
Matheus Cassiano,1,2024-02-21 00:06:59,movement,Classroom,,00:04:46,Moved from Auditorium to Classroom
Matheus Cassiano,1,2024-02-21 00:07:39,interaction,Classroom,Book,00:00:40,Interacted with Book
Matheus Cassiano,1,2024-02-22 00:03:21,movement,Auditorium,,00:03:21,Moved from Classroom to Auditorium
Matheus Cassiano,1,2024-02-22 00:04:49,interaction,Auditorium,Screen,00:01:28,Interacted with Screen
Matheus Cassiano,1,2024-02-22 00:09:16,movement,Classroom,,00:04:27,Moved from Auditorium to Classroom
Matheus Cassiano,1,2024-02-22 00:10:16,interaction,Classroom,Desk,00:01:00,Interacted with Desk
Matheus Cassiano,1,2024-02-22 00:15:03,movement,Auditorium,,00:04:47,Moved from Classroom to Auditorium
Matheus Cassiano,1,2024-02-22 00:16:22,interaction,Auditorium,Hand,00:01:19,Interacted with Hand
Matheus Cassiano,1,2024-02-26 00:01:55,movement,Café,,00:01:55,Moved from Auditorium to Café
Matheus Cassiano,1,2024-02-26 00:02:46,interaction,Café,Table,00:00:51,Interacted with Table
Matheus Cassiano,1,2024-02-26 00:06:26,movement,Auditorium,,00:03:40,Moved from Café to Auditorium
Matheus Cassiano,1,2024-02-26 00:07:50,interaction,Auditorium,Chair1,00:01:24,Interacted with Chair1
Matheus Cassiano,1,2024-02-26 00:08:24,interaction,Auditorium,Screen,00:00:34,Interacted with Screen
Matheus Cassiano,1,2024-02-28 00:03:00,movement,Café,,00:03:00,Moved from Auditorium to Café
Matheus Cassiano,1,2024-02-28 00:03:43,interaction,Café,Student,00:00:43,Interacted with Student
Matheus Cassiano,1,2024-02-28 00:08:04,movement,Classroom,,00:04:21,Moved from Café to Classroom
Matheus Cassiano,1,2024-02-28 00:08:39,interaction,Classroom,Desk,00:00:35,Interacted with Desk
Matheus Cassiano,1,2024-02-28 00:09:44,interaction,Classroom,Computer,00:01:05,Interacted with Computer
Matheus Cassiano,1,2024-02-29 00:00:58,interaction,Classroom,Desk,00:00:58,Interacted with Desk
Matheus Cassiano,1,2024-02-29 00:04:17,movement,Auditorium,,00:03:19,Moved from Classroom to Auditorium
Matheus Cassiano,1,2024-02-29 00:05:18,interaction,Auditorium,Screen,00:01:01,Interacted with Screen
Matheus Cassiano,1,2024-02-29 00:07:20,movement,Café,,00:02:02,Moved from Auditorium to Café
Matheus Cassiano,1,2024-02-29 00:08:02,interaction,Café,Table,00:00:42,Interacted with Table
Matheus Cassiano,1,2024-03-03 00:00:37,interaction,Café,Student,00:00:37,Interacted with Student
Matheus Cassiano,1,2024-03-03 00:05:35,movement,Classroom,,00:04:58,Moved from Café to Classroom
Matheus Cassiano,1,2024-03-03 00:06:06,interaction,Classroom,Book,00:00:31,Interacted with Book
Matheus Cassiano,1,2024-03-03 00:07:21,interaction,Classroom,Book,00:01:15,Interacted with Book
Matheus Cassiano,1,2024-03-06 00:03:07,movement,Auditorium,,00:03:07,Moved from Classroom to Auditorium
Matheus Cassiano,1,2024-03-06 00:04:17,interaction,Auditorium,Screen,00:01:10,Interacted with Screen
Matheus Cassiano,1,2024-03-06 00:04:57,interaction,Auditorium,Chair1,00:00:40,Interacted with Chair1
Matheus Cassiano,1,2024-03-06 00:06:19,interaction,Auditorium,Chair1,00:01:22,Interacted with Chair1
Matheus Cassiano,1,2024-03-07 00:04:40,movement,Classroom,,00:04:40,Moved from Auditorium to Classroom
Matheus Cassiano,1,2024-03-07 00:05:19,interaction,Classroom,Computer,00:00:39,Interacted with Computer
Matheus Cassiano,1,2024-03-07 00:06:49,interaction,Classroom,Computer,00:01:30,Interacted with Computer
Matheus Cassiano,1,2024-03-07 00:08:19,interaction,Classroom,Computer,00:01:30,Interacted with Computer
Matheus Cassiano,1,2024-03-15 00:02:21,movement,Auditorium,,00:02:21,Moved from Classroom to Auditorium
Matheus Cassiano,1,2024-03-15 00:03:43,interaction,Auditorium,Hand,00:01:22,Interacted with Hand
Matheus Cassiano,1,2024-03-15 00:04:52,movement,Café,,00:01:09,Moved from Auditorium to Café
Matheus Cassiano,1,2024-03-15 00:05:34,interaction,Café,Chair2,00:00:42,Interacted with Chair2
Matheus Cassiano,1,2024-03-15 00:06:34,interaction,Café,Student,00:01:00,Interacted with Student
Matheus Cassiano,1,2024-03-16 00:00:32,interaction,Café,Table,00:00:32,Interacted with Table
Matheus Cassiano,1,2024-03-16 00:03:22,movement,Auditorium,,00:02:50,Moved from Café to Auditorium
Matheus Cassiano,1,2024-03-16 00:04:50,interaction,Auditorium,Chair1,00:01:28,Interacted with Chair1
Matheus Cassiano,1,2024-03-16 00:05:34,interaction,Auditorium,Screen,00:00:44,Interacted with Screen
Matheus Cassiano,1,2024-03-21 00:01:50,movement,Café,,00:01:50,Moved from Auditorium to Café
Matheus Cassiano,1,2024-03-21 00:03:10,interaction,Café,Table,00:01:20,Interacted with Table
Matheus Cassiano,1,2024-03-21 00:03:57,interaction,Café,Student,00:00:47,Interacted with Student
Matheus Cassiano,1,2024-03-21 00:07:22,movement,Auditorium,,00:03:25,Moved from Café to Auditorium
Matheus Cassiano,1,2024-03-21 00:08:45,interaction,Auditorium,Chair1,00:01:23,Interacted with Chair1
Matheus Cassiano,1,2024-03-23 00:00:51,interaction,Auditorium,Hand,00:00:51,Interacted with Hand
Matheus Cassiano,1,2024-03-23 00:01:56,movement,Café,,00:01:05,Moved from Auditorium to Café
Matheus Cassiano,1,2024-03-23 00:03:17,interaction,Café,Table,00:01:21,Interacted with Table
Matheus Cassiano,1,2024-03-23 00:05:51,movement,Auditorium,,00:02:34,Moved from Café to Auditorium
Matheus Cassiano,1,2024-03-23 00:07:04,interaction,Auditorium,Chair1,00:01:13,Interacted with Chair1
Matheus Cassiano,1,2024-03-29 00:01:17,interaction,Auditorium,Chair1,00:01:17,Interacted with Chair1
Matheus Cassiano,1,2024-03-29 00:02:54,movement,Classroom,,00:01:37,Moved from Auditorium to Classroom
Matheus Cassiano,1,2024-03-29 00:03:31,interaction,Classroom,Book,00:00:37,Interacted with Book
Matheus Cassiano,1,2024-03-29 00:07:24,movement,Auditorium,,00:03:53,Moved from Classroom to Auditorium
Matheus Cassiano,1,2024-03-29 00:08:10,interaction,Auditorium,Screen,00:00:46,Interacted with Screen
Matheus Cassiano,1,2024-04-01 00:03:17,movement,Classroom,,00:03:17,Moved from Auditorium to Classroom
Matheus Cassiano,1,2024-04-01 00:04:43,interaction,Classroom,Book,00:01:26,Interacted with Book
Matheus Cassiano,1,2024-04-01 00:06:09,interaction,Classroom,Book,00:01:26,Interacted with Book
Matheus Cassiano,1,2024-04-01 00:09:48,movement,Café,,00:03:39,Moved from Classroom to Café
Matheus Cassiano,1,2024-04-01 00:10:32,interaction,Café,Table,00:00:44,Interacted with Table
Matheus Cassiano,1,2024-04-02 00:01:20,interaction,Café,Chair2,00:01:20,Interacted with Chair2
Matheus Cassiano,1,2024-04-02 00:04:39,movement,Auditorium,,00:03:19,Moved from Café to Auditorium
Matheus Cassiano,1,2024-04-02 00:06:02,interaction,Auditorium,Chair1,00:01:23,Interacted with Chair1
Matheus Cassiano,1,2024-04-02 00:08:14,movement,Café,,00:02:12,Moved from Auditorium to Café
Matheus Cassiano,1,2024-04-02 00:09:13,interaction,Café,Student,00:00:59,Interacted with Student
Matheus Cassiano,1,2024-04-06 00:04:36,movement,Auditorium,,00:04:36,Moved from Café to Auditorium
Matheus Cassiano,1,2024-04-06 00:06:03,interaction,Auditorium,Chair1,00:01:27,Interacted with Chair1
Matheus Cassiano,1,2024-04-06 00:09:42,movement,Classroom,,00:03:39,Moved from Auditorium to Classroom
Matheus Cassiano,1,2024-04-06 00:11:11,interaction,Classroom,Computer,00:01:29,Interacted with Computer
Matheus Cassiano,1,2024-04-06 00:11:53,interaction,Classroom,Book,00:00:42,Interacted with Book
Matheus Cassiano,1,2024-04-07 00:01:14,movement,Café,,00:01:14,Moved from Classroom to Café
Matheus Cassiano,1,2024-04-07 00:02:13,interaction,Café,Table,00:00:59,Interacted with Table
Matheus Cassiano,1,2024-04-07 00:02:56,interaction,Café,Table,00:00:43,Interacted with Table
Matheus Cassiano,1,2024-04-07 00:03:52,interaction,Café,Chair2,00:00:56,Interacted with Chair2
Matheus Cassiano,1,2024-04-08 00:01:12,interaction,Café,Chair2,00:01:12,Interacted with Chair2
Matheus Cassiano,1,2024-04-08 00:02:38,interaction,Café,Table,00:01:26,Interacted with Table
Matheus Cassiano,1,2024-04-08 00:04:01,interaction,Café,Chair2,00:01:23,Interacted with Chair2
Matheus Cassiano,1,2024-04-09 00:03:15,movement,Classroom,,00:03:15,Moved from Café to Classroom
Matheus Cassiano,1,2024-04-09 00:04:26,interaction,Classroom,Desk,00:01:11,Interacted with Desk
Matheus Cassiano,1,2024-04-09 00:05:54,interaction,Classroom,Book,00:01:28,Interacted with Book
Matheus Cassiano,1,2024-04-09 00:06:29,interaction,Classroom,Computer,00:00:35,Interacted with Computer
Maria Flor Nascimento,2,2024-01-04 00:03:12,movement,Café,,00:03:12,Moved to Café
Maria Flor Nascimento,2,2024-01-04 00:05:25,interaction,Café,Chair2,00:02:13,Interacted with Chair2
Maria Flor Nascimento,2,2024-01-04 00:07:20,interaction,Café,Student,00:01:55,Interacted with Student
Maria Flor Nascimento,2,2024-01-05 00:02:07,movement,Auditorium,,00:02:07,Moved from Café to Auditorium
Maria Flor Nascimento,2,2024-01-05 00:05:03,interaction,Auditorium,Screen,00:02:56,Interacted with Screen
Maria Flor Nascimento,2,2024-01-05 00:07:21,movement,Classroom,,00:02:18,Moved from Auditorium to Classroom
Maria Flor Nascimento,2,2024-01-05 00:09:32,interaction,Classroom,Computer,00:02:11,Interacted with Computer
Maria Flor Nascimento,2,2024-01-06 00:01:20,interaction,Classroom,Desk,00:01:20,Interacted with Desk
Maria Flor Nascimento,2,2024-01-06 00:03:02,interaction,Classroom,Desk,00:01:42,Interacted with Desk
Maria Flor Nascimento,2,2024-01-08 00:02:35,interaction,Classroom,Desk,00:02:35,Interacted with Desk
Maria Flor Nascimento,2,2024-01-08 00:05:23,movement,Café,,00:02:48,Moved from Classroom to Café
Maria Flor Nascimento,2,2024-01-08 00:07:44,interaction,Café,Student,00:02:21,Interacted with Student
Maria Flor Nascimento,2,2024-01-12 00:01:06,interaction,Café,Chair2,00:01:06,Interacted with Chair2
Maria Flor Nascimento,2,2024-01-12 00:03:57,movement,Classroom,,00:02:51,Moved from Café to Classroom
Maria Flor Nascimento,2,2024-01-12 00:05:55,interaction,Classroom,Desk,00:01:58,Interacted with Desk
Maria Flor Nascimento,2,2024-01-13 00:03:44,movement,Café,,00:03:44,Moved from Classroom to Café
Maria Flor Nascimento,2,2024-01-13 00:05:10,interaction,Café,Chair2,00:01:26,Interacted with Chair2
Maria Flor Nascimento,2,2024-01-13 00:07:13,interaction,Café,Table,00:02:03,Interacted with Table
Maria Flor Nascimento,2,2024-01-15 00:02:01,interaction,Café,Chair2,00:02:01,Interacted with Chair2
Maria Flor Nascimento,2,2024-01-15 00:03:35,interaction,Café,Table,00:01:34,Interacted with Table
Maria Flor Nascimento,2,2024-01-17 00:03:44,movement,Auditorium,,00:03:44,Moved from Café to Auditorium
Maria Flor Nascimento,2,2024-01-17 00:04:50,interaction,Auditorium,Hand,00:01:06,Interacted with Hand
Maria Flor Nascimento,2,2024-01-17 00:06:47,interaction,Auditorium,Screen,00:01:57,Interacted with Screen
Maria Flor Nascimento,2,2024-01-21 00:02:02,interaction,Auditorium,Chair1,00:02:02,Interacted with Chair1
Maria Flor Nascimento,2,2024-01-21 00:03:54,interaction,Auditorium,Screen,00:01:52,Interacted with Screen
Maria Flor Nascimento,2,2024-01-23 00:01:52,interaction,Auditorium,Screen,00:01:52,Interacted with Screen
Maria Flor Nascimento,2,2024-01-23 00:04:10,interaction,Auditorium,Chair1,00:02:18,Interacted with Chair1
Maria Flor Nascimento,2,2024-01-24 00:02:12,interaction,Auditorium,Chair1,00:02:12,Interacted with Chair1
Maria Flor Nascimento,2,2024-01-24 00:04:58,interaction,Auditorium,Screen,00:02:46,Interacted with Screen
Maria Flor Nascimento,2,2024-01-25 00:01:07,interaction,Auditorium,Screen,00:01:07,Interacted with Screen
Maria Flor Nascimento,2,2024-01-25 00:04:51,movement,Café,,00:03:44,Moved from Auditorium to Café
Maria Flor Nascimento,2,2024-01-25 00:06:03,interaction,Café,Chair2,00:01:12,Interacted with Chair2
Maria Flor Nascimento,2,2024-01-29 00:02:44,interaction,Café,Table,00:02:44,Interacted with Table
Maria Flor Nascimento,2,2024-01-29 00:05:34,interaction,Café,Table,00:02:50,Interacted with Table
Maria Flor Nascimento,2,2024-01-30 00:01:18,interaction,Café,Table,00:01:18,Interacted with Table
Maria Flor Nascimento,2,2024-01-30 00:02:46,interaction,Café,Chair2,00:01:28,Interacted with Chair2
Maria Flor Nascimento,2,2024-01-31 00:02:19,movement,Classroom,,00:02:19,Moved from Café to Classroom
Maria Flor Nascimento,2,2024-01-31 00:04:24,interaction,Classroom,Computer,00:02:05,Interacted with Computer
Maria Flor Nascimento,2,2024-01-31 00:06:28,movement,Café,,00:02:04,Moved from Classroom to Café
Maria Flor Nascimento,2,2024-01-31 00:09:14,interaction,Café,Student,00:02:46,Interacted with Student
Maria Flor Nascimento,2,2024-02-01 00:02:19,movement,Auditorium,,00:02:19,Moved from Café to Auditorium
Maria Flor Nascimento,2,2024-02-01 00:03:21,interaction,Auditorium,Chair1,00:01:02,Interacted with Chair1
Maria Flor Nascimento,2,2024-02-01 00:05:12,interaction,Auditorium,Screen,00:01:51,Interacted with Screen
Maria Flor Nascimento,2,2024-02-02 00:02:25,interaction,Auditorium,Screen,00:02:25,Interacted with Screen
Maria Flor Nascimento,2,2024-02-02 00:04:01,interaction,Auditorium,Chair1,00:01:36,Interacted with Chair1
Maria Flor Nascimento,2,2024-02-03 00:02:53,interaction,Auditorium,Chair1,00:02:53,Interacted with Chair1
Maria Flor Nascimento,2,2024-02-03 00:05:37,interaction,Auditorium,Hand,00:02:44,Interacted with Hand
Maria Flor Nascimento,2,2024-02-05 00:02:30,movement,Café,,00:02:30,Moved from Auditorium to Café
Maria Flor Nascimento,2,2024-02-05 00:05:30,interaction,Café,Chair2,00:03:00,Interacted with Chair2
Maria Flor Nascimento,2,2024-02-05 00:07:27,interaction,Café,Student,00:01:57,Interacted with Student
Maria Flor Nascimento,2,2024-02-06 00:01:05,interaction,Café,Table,00:01:05,Interacted with Table
Maria Flor Nascimento,2,2024-02-06 00:03:14,interaction,Café,Table,00:02:09,Interacted with Table
Maria Flor Nascimento,2,2024-02-09 00:01:04,interaction,Café,Table,00:01:04,Interacted with Table
Maria Flor Nascimento,2,2024-02-09 00:03:38,interaction,Café,Table,00:02:34,Interacted with Table
Maria Flor Nascimento,2,2024-02-11 00:02:35,movement,Classroom,,00:02:35,Moved from Café to Classroom
Maria Flor Nascimento,2,2024-02-11 00:05:19,interaction,Classroom,Computer,00:02:44,Interacted with Computer
Maria Flor Nascimento,2,2024-02-11 00:08:01,interaction,Classroom,Book,00:02:42,Interacted with Book
Maria Flor Nascimento,2,2024-02-12 00:02:34,movement,Auditorium,,00:02:34,Moved from Classroom to Auditorium
Maria Flor Nascimento,2,2024-02-12 00:03:41,interaction,Auditorium,Hand,00:01:07,Interacted with Hand
Maria Flor Nascimento,2,2024-02-12 00:05:53,interaction,Auditorium,Chair1,00:02:12,Interacted with Chair1
Maria Flor Nascimento,2,2024-02-15 00:01:03,interaction,Auditorium,Hand,00:01:03,Interacted with Hand
Maria Flor Nascimento,2,2024-02-15 00:03:39,interaction,Auditorium,Screen,00:02:36,Interacted with Screen
Maria Flor Nascimento,2,2024-02-16 00:02:18,interaction,Auditorium,Chair1,00:02:18,Interacted with Chair1
Maria Flor Nascimento,2,2024-02-16 00:04:58,interaction,Auditorium,Hand,00:02:40,Interacted with Hand
Maria Flor Nascimento,2,2024-02-17 00:02:47,movement,Café,,00:02:47,Moved from Auditorium to Café
Maria Flor Nascimento,2,2024-02-17 00:05:44,interaction,Café,Table,00:02:57,Interacted with Table
Maria Flor Nascimento,2,2024-02-17 00:06:52,interaction,Café,Student,00:01:08,Interacted with Student
Maria Flor Nascimento,2,2024-02-19 00:02:34,movement,Auditorium,,00:02:34,Moved from Café to Auditorium
Maria Flor Nascimento,2,2024-02-19 00:04:21,interaction,Auditorium,Hand,00:01:47,Interacted with Hand
Maria Flor Nascimento,2,2024-02-19 00:07:35,movement,Café,,00:03:14,Moved from Auditorium to Café
Maria Flor Nascimento,2,2024-02-19 00:09:34,interaction,Café,Chair2,00:01:59,Interacted with Chair2
Maria Flor Nascimento,2,2024-02-21 00:01:26,interaction,Café,Table,00:01:26,Interacted with Table
Maria Flor Nascimento,2,2024-02-21 00:03:15,interaction,Café,Table,00:01:49,Interacted with Table
Maria Flor Nascimento,2,2024-02-23 00:03:56,movement,Auditorium,,00:03:56,Moved from Café to Auditorium
Maria Flor Nascimento,2,2024-02-23 00:06:43,interaction,Auditorium,Hand,00:02:47,Interacted with Hand
Maria Flor Nascimento,2,2024-02-23 00:08:33,interaction,Auditorium,Chair1,00:01:50,Interacted with Chair1
Maria Flor Nascimento,2,2024-02-25 00:02:34,interaction,Auditorium,Hand,00:02:34,Interacted with Hand
Maria Flor Nascimento,2,2024-02-25 00:05:22,interaction,Auditorium,Chair1,00:02:48,Interacted with Chair1
Maria Flor Nascimento,2,2024-02-27 00:02:17,interaction,Auditorium,Screen,00:02:17,Interacted with Screen
Maria Flor Nascimento,2,2024-02-27 00:04:39,interaction,Auditorium,Chair1,00:02:22,Interacted with Chair1
Maria Flor Nascimento,2,2024-02-28 00:02:42,movement,Classroom,,00:02:42,Moved from Auditorium to Classroom
Maria Flor Nascimento,2,2024-02-28 00:03:44,interaction,Classroom,Book,00:01:02,Interacted with Book
Maria Flor Nascimento,2,2024-02-28 00:06:35,interaction,Classroom,Computer,00:02:51,Interacted with Computer
Maria Flor Nascimento,2,2024-03-01 00:01:02,interaction,Classroom,Computer,00:01:02,Interacted with Computer
Maria Flor Nascimento,2,2024-03-01 00:02:49,interaction,Classroom,Computer,00:01:47,Interacted with Computer
Maria Flor Nascimento,2,2024-03-02 00:01:33,interaction,Classroom,Computer,00:01:33,Interacted with Computer
Maria Flor Nascimento,2,2024-03-02 00:04:18,interaction,Classroom,Computer,00:02:45,Interacted with Computer
Maria Flor Nascimento,2,2024-03-03 00:02:37,interaction,Classroom,Book,00:02:37,Interacted with Book
Maria Flor Nascimento,2,2024-03-03 00:04:37,movement,Auditorium,,00:02:00,Moved from Classroom to Auditorium
Maria Flor Nascimento,2,2024-03-03 00:07:22,interaction,Auditorium,Hand,00:02:45,Interacted with Hand
Maria Flor Nascimento,2,2024-03-05 00:02:19,interaction,Auditorium,Screen,00:02:19,Interacted with Screen
Maria Flor Nascimento,2,2024-03-05 00:03:20,interaction,Auditorium,Screen,00:01:01,Interacted with Screen
Maria Flor Nascimento,2,2024-03-07 00:02:34,movement,Café,,00:02:34,Moved from Auditorium to Café
Maria Flor Nascimento,2,2024-03-07 00:03:42,interaction,Café,Chair2,00:01:08,Interacted with Chair2
Maria Flor Nascimento,2,2024-03-07 00:05:18,interaction,Café,Table,00:01:36,Interacted with Table
Maria Flor Nascimento,2,2024-03-08 00:02:32,interaction,Café,Table,00:02:32,Interacted with Table
Maria Flor Nascimento,2,2024-03-08 00:03:55,interaction,Café,Table,00:01:23,Interacted with Table
Maria Flor Nascimento,2,2024-03-09 00:01:52,interaction,Café,Chair2,00:01:52,Interacted with Chair2
Maria Flor Nascimento,2,2024-03-09 00:04:03,interaction,Café,Student,00:02:11,Interacted with Student
Maria Flor Nascimento,2,2024-03-11 00:02:35,interaction,Café,Chair2,00:02:35,Interacted with Chair2
Maria Flor Nascimento,2,2024-03-11 00:04:17,interaction,Café,Chair2,00:01:42,Interacted with Chair2
Maria Flor Nascimento,2,2024-03-16 00:01:38,interaction,Café,Table,00:01:38,Interacted with Table
Maria Flor Nascimento,2,2024-03-16 00:02:50,interaction,Café,Student,00:01:12,Interacted with Student
Maria Flor Nascimento,2,2024-03-18 00:02:36,interaction,Café,Chair2,00:02:36,Interacted with Chair2
Maria Flor Nascimento,2,2024-03-18 00:04:43,interaction,Café,Student,00:02:07,Interacted with Student
Maria Flor Nascimento,2,2024-03-25 00:01:44,interaction,Café,Student,00:01:44,Interacted with Student
Maria Flor Nascimento,2,2024-03-25 00:03:14,interaction,Café,Table,00:01:30,Interacted with Table
Maria Flor Nascimento,2,2024-03-26 00:01:46,interaction,Café,Chair2,00:01:46,Interacted with Chair2
Maria Flor Nascimento,2,2024-03-26 00:03:03,interaction,Café,Chair2,00:01:17,Interacted with Chair2
Maria Flor Nascimento,2,2024-03-28 00:03:43,movement,Classroom,,00:03:43,Moved from Café to Classroom
Maria Flor Nascimento,2,2024-03-28 00:06:09,interaction,Classroom,Desk,00:02:26,Interacted with Desk
Maria Flor Nascimento,2,2024-03-28 00:09:28,movement,Auditorium,,00:03:19,Moved from Classroom to Auditorium
Maria Flor Nascimento,2,2024-03-28 00:11:13,interaction,Auditorium,Hand,00:01:45,Interacted with Hand
Maria Flor Nascimento,2,2024-04-01 00:01:09,interaction,Auditorium,Chair1,00:01:09,Interacted with Chair1
Maria Flor Nascimento,2,2024-04-01 00:04:02,movement,Café,,00:02:53,Moved from Auditorium to Café
Maria Flor Nascimento,2,2024-04-01 00:05:38,interaction,Café,Student,00:01:36,Interacted with Student
Maria Flor Nascimento,2,2024-04-02 00:01:29,interaction,Café,Table,00:01:29,Interacted with Table
Maria Flor Nascimento,2,2024-04-02 00:03:20,interaction,Café,Table,00:01:51,Interacted with Table
Maria Flor Nascimento,2,2024-04-05 00:03:06,movement,Auditorium,,00:03:06,Moved from Café to Auditorium
Maria Flor Nascimento,2,2024-04-05 00:04:06,interaction,Auditorium,Hand,00:01:00,Interacted with Hand
Maria Flor Nascimento,2,2024-04-05 00:06:36,interaction,Auditorium,Hand,00:02:30,Interacted with Hand
Maria Flor Nascimento,2,2024-04-07 00:04:00,movement,Café,,00:04:00,Moved from Auditorium to Café
Maria Flor Nascimento,2,2024-04-07 00:05:06,interaction,Café,Chair2,00:01:06,Interacted with Chair2
Maria Flor Nascimento,2,2024-04-07 00:07:17,movement,Classroom,,00:02:11,Moved from Café to Classroom
Maria Flor Nascimento,2,2024-04-07 00:08:50,interaction,Classroom,Book,00:01:33,Interacted with Book
Maria Flor Nascimento,2,2024-04-09 00:03:18,movement,Auditorium,,00:03:18,Moved from Classroom to Auditorium
Maria Flor Nascimento,2,2024-04-09 00:04:49,interaction,Auditorium,Hand,00:01:31,Interacted with Hand
Maria Flor Nascimento,2,2024-04-09 00:07:28,interaction,Auditorium,Chair1,00:02:39,Interacted with Chair1
Olivia da Rocha,2,2024-01-01 00:03:45,movement,Classroom,,00:03:45,Moved to Classroom
Olivia da Rocha,2,2024-01-01 00:05:16,interaction,Classroom,Desk,00:01:31,Interacted with Desk
Olivia da Rocha,2,2024-01-01 00:07:53,interaction,Classroom,Book,00:02:37,Interacted with Book
Olivia da Rocha,2,2024-01-02 00:03:57,movement,Auditorium,,00:03:57,Moved from Classroom to Auditorium
Olivia da Rocha,2,2024-01-02 00:06:42,interaction,Auditorium,Chair1,00:02:45,Interacted with Chair1
Olivia da Rocha,2,2024-01-02 00:08:21,interaction,Auditorium,Hand,00:01:39,Interacted with Hand
Olivia da Rocha,2,2024-01-04 00:02:49,interaction,Auditorium,Hand,00:02:49,Interacted with Hand
Olivia da Rocha,2,2024-01-04 00:04:36,interaction,Auditorium,Chair1,00:01:47,Interacted with Chair1
Olivia da Rocha,2,2024-01-06 00:02:42,interaction,Auditorium,Chair1,00:02:42,Interacted with Chair1
Olivia da Rocha,2,2024-01-06 00:05:28,interaction,Auditorium,Screen,00:02:46,Interacted with Screen
Olivia da Rocha,2,2024-01-10 00:01:27,interaction,Auditorium,Screen,00:01:27,Interacted with Screen
Olivia da Rocha,2,2024-01-10 00:03:35,interaction,Auditorium,Hand,00:02:08,Interacted with Hand
Olivia da Rocha,2,2024-01-11 00:03:43,movement,Classroom,,00:03:43,Moved from Auditorium to Classroom
Olivia da Rocha,2,2024-01-11 00:05:33,interaction,Classroom,Desk,00:01:50,Interacted with Desk
Olivia da Rocha,2,2024-01-11 00:07:29,interaction,Classroom,Computer,00:01:56,Interacted with Computer
Olivia da Rocha,2,2024-01-12 00:02:26,movement,Café,,00:02:26,Moved from Classroom to Café
Olivia da Rocha,2,2024-01-12 00:04:39,interaction,Café,Chair2,00:02:13,Interacted with Chair2
Olivia da Rocha,2,2024-01-12 00:06:31,interaction,Café,Table,00:01:52,Interacted with Table
Olivia da Rocha,2,2024-01-13 00:03:11,movement,Classroom,,00:03:11,Moved from Café to Classroom
Olivia da Rocha,2,2024-01-13 00:04:42,interaction,Classroom,Desk,00:01:31,Interacted with Desk
Olivia da Rocha,2,2024-01-13 00:07:14,interaction,Classroom,Computer,00:02:32,Interacted with Computer
Olivia da Rocha,2,2024-01-16 00:01:02,interaction,Classroom,Desk,00:01:02,Interacted with Desk
Olivia da Rocha,2,2024-01-16 00:02:03,interaction,Classroom,Book,00:01:01,Interacted with Book
Olivia da Rocha,2,2024-01-19 00:03:24,movement,Auditorium,,00:03:24,Moved from Classroom to Auditorium
Olivia da Rocha,2,2024-01-19 00:05:14,interaction,Auditorium,Chair1,00:01:50,Interacted with Chair1
Olivia da Rocha,2,2024-01-19 00:07:22,interaction,Auditorium,Hand,00:02:08,Interacted with Hand
Olivia da Rocha,2,2024-01-21 00:03:27,movement,Classroom,,00:03:27,Moved from Auditorium to Classroom
Olivia da Rocha,2,2024-01-21 00:04:54,interaction,Classroom,Book,00:01:27,Interacted with Book
Olivia da Rocha,2,2024-01-21 00:06:55,movement,Auditorium,,00:02:01,Moved from Classroom to Auditorium
Olivia da Rocha,2,2024-01-21 00:08:44,interaction,Auditorium,Hand,00:01:49,Interacted with Hand
Olivia da Rocha,2,2024-01-24 00:01:31,interaction,Auditorium,Hand,00:01:31,Interacted with Hand
Olivia da Rocha,2,2024-01-24 00:03:28,interaction,Auditorium,Chair1,00:01:57,Interacted with Chair1
Olivia da Rocha,2,2024-01-25 00:02:35,interaction,Auditorium,Chair1,00:02:35,Interacted with Chair1
Olivia da Rocha,2,2024-01-25 00:05:16,movement,Classroom,,00:02:41,Moved from Auditorium to Classroom
Olivia da Rocha,2,2024-01-25 00:06:48,interaction,Classroom,Desk,00:01:32,Interacted with Desk
Olivia da Rocha,2,2024-01-26 00:03:44,movement,Auditorium,,00:03:44,Moved from Classroom to Auditorium
Olivia da Rocha,2,2024-01-26 00:06:40,interaction,Auditorium,Chair1,00:02:56,Interacted with Chair1
Olivia da Rocha,2,2024-01-26 00:07:42,interaction,Auditorium,Hand,00:01:02,Interacted with Hand
